6,6.20,10347,75,0.15
15,14.40,10348,1,0.15
25,7.20,10348,23,0.00
24,5.90,10349,54,0.00
15,13.00,10350,50,0.10
18,28.80,10350,69,0.10
20,210.80,10351,38,0.05
13,7.70,10351,41,0.00
77,15.50,10351,44,0.05
10,16.80,10351,65,0.05
10,3.60,10352,24,0.00
20,5.90,10352,54,0.15
12,16.80,10353,11,0.20
50,210.80,10353,38,0.20
12,14.40,10354,1,0.00
4,99.00,10354,29,0.00
25,3.60,10355,24,0.00
25,15.60,10355,57,0.00
30,10.00,10356,31,0.00
12,19.20,10356,55,0.00
20,28.80,10356,69,0.00
30,24.80,10357,10,0.20
16,24.90,10357,26,0.00
8,27.20,10357,60,0.20
10,3.60,10358,24,0.05
10,11.20,10358,34,0.05
20,15.20,10358,36,0.05
56,13.90,10359,16,0.05
70,10.00,10359,31,0.05
80,27.20,10359,60,0.05
30,36.40,10360,28,0.00
35,99.00,10360,29,0.00
10,210.80,10360,38,0.00
35,16.00,10360,49,0.00
28,5.90,10360,54,0.00
54,14.40,10361,39,0.10
55,27.20,10361,60,0.10
50,11.20,10362,25,0.00
20,42.40,10362,51,0.00
24,5.90,10362,54,0.00
20,10.00,10363,31,0.00
12,6.20,10363,75,0.00
12,14.40,10363,76,0.00
30,28.80,10364,69,0.00
5,17.20,10364,71,0.00
24,16.80,10365,11,0.00
5,16.80,10366,65,0.00
5,10.40,10366,77,0.00
36,11.20,10367,34,0.00
18,5.90,10367,54,0.00
15,16.80,10367,65,0.00
7,10.40,10367,77,0.00
5,8.00,10368,21,0.10
13,36.40,10368,28,0.10
25,15.60,10368,57,0.00
35,26.60,10368,64,0.10
20,99.00,10369,29,0.00
18,30.40,10369,56,0.25
15,14.40,10370,1,0.15
30,26.60,10370,64,0.00
20,8.00,10370,74,0.15
6,15.20,10371,36,0.20
12,64.80,10372,20,0.25
40,210.80,10372,38,0.25
70,27.20,10372,60,0.25
42,27.80,10372,72,0.25
80,10.60,10373,58,0.20
50,17.20,10373,71,0.20
30,10.00,10374,31,0.00
15,10.60,10374,58,0.00
15,18.60,10375,14,0.00
10,5.90,10375,54,0.00
42,10.00,10376,31,0.05
20,36.40,10377,28,0.15
20,14.40,10377,39,0.15
6,17.20,10378,71,0.00
8,7.70,10379,41,0.10
16,35.10,10379,63,0.10
20,16.80,10379,65,0.10
18,20.70,10380,30,0.10
20,26.20,10380,53,0.10
6,27.20,10380,60,0.10
30,12.00,10380,70,0.00
14,8.00,10381,74,0.00
32,17.00,10382,5,0.00
9,50.00,10382,18,0.00
14,99.00,10382,29,0.00
60,2.00,10382,33,0.00
50,8.00,10382,74,0.00
20,4.80,10383,13,0.00
15,13.00,10383,50,0.00
20,30.40,10383,56,0.00
28,64.80,10384,20,0.00
15,27.20,10384,60,0.00
10,24.00,10385,7,0.20
20,27.20,10385,60,0.20
8,10.00,10385,68,0.20
15,3.60,10386,24,0.00
10,11.20,10386,34,0.00
15,3.60,10387,24,0.00
6,36.40,10387,28,0.00
12,44.00,10387,59,0.00
15,17.20,10387,71,0.00
15,7.60,10388,45,0.20
20,5.60,10388,52,0.20
40,26.20,10388,53,0.00
16,24.80,10389,10,0.00
15,19.20,10389,55,0.00
20,39.40,10389,62,0.00
30,12.00,10389,70,0.00
60,10.00,10390,31,0.10
40,14.40,10390,35,0.10
45,9.60,10390,46,0.00
24,27.80,10390,72,0.10
18,4.80,10391,13,0.00
50,28.80,10392,69,0.00
25,15.20,10393,2,0.25
42,18.60,10393,14,0.25
7,11.20,10393,25,0.25
70,24.90,10393,26,0.25
32,10.00,10393,31,0.00
10,4.80,10394,13,0.00
10,39.40,10394,62,0.00
28,9.60,10395,46,0.10
70,26.20,10395,53,0.10
8,28.80,10395,69,0.00
40,7.20,10396,23,0.00
60,17.20,10396,71,0.00
21,27.80,10396,72,0.00
10,8.00,10397,21,0.15
18,42.40,10397,51,0.15
30,14.40,10398,35,0.00
120,19.20,10398,55,0.10
60,10.00,10399,68,0.00
30,17.20,10399,71,0.00
35,14.40,10399,76,0.00
14,10.40,10399,77,0.00
21,99.00,10400,29,0.00
35,14.40,10400,35,0.00
30,16.00,10400,49,0.00
18,20.70,10401,30,0.00
70,30.40,10401,56,0.00
20,16.80,10401,65,0.00
60,17.20,10401,71,0.00
60,7.20,10402,23,0.00
65,35.10,10402,63,0.00
21,13.90,10403,16,0.15
70,10.20,10403,48,0.15
30,24.90,10404,26,0.05
40,11.20,10404,42,0.05
30,16.00,10404,49,0.05
50,8.00,10405,3,0.00
10,14.40,10406,1,0.00
30,8.00,10406,21,0.10
42,36.40,10406,28,0.10
5,15.20,10406,36,0.10
2,14.70,10406,40,0.10
30,16.80,10407,11,0.00
15,28.80,10407,69,0.00
15,17.20,10407,71,0.00
10,20.80,10408,37,0.00
6,5.90,10408,54,0.00
35,39.40,10408,62,0.00
12,18.60,10409,14,0.00
12,8.00,10409,21,0.00
49,2.00,10410,33,0.00
16,44.00,10410,59,0.00
25,7.70,10411,41,0.20
40,15.50,10411,44,0.20
9,44.00,10411,59,0.20
20,18.60,10412,14,0.10
24,14.40,10413,1,0.00
40,39.40,10413,62,0.00
14,14.40,10413,76,0.00
18,7.30,10414,19,0.05
50,2.00,10414,33,0.00
2,31.20,10415,17,0.00
20,2.00,10415,33,0.00
20,7.30,10416,19,0.00
10,26.20,10416,53,0.00
20,15.60,10416,57,0.00
50,210.80,10417,38,0.00
2,9.60,10417,46,0.25
36,10.00,10417,68,0.25
35,10.40,10417,77,0.00
60,15.20,10418,2,0.00
55,7.60,10418,47,0.00
16,22.80,10418,61,0.00
15,8.00,10418,74,0.00
60,27.20,10419,60,0.05
20,28.80,10419,69,0.05
20,77.60,10420,9,0.10
2,4.80,10420,13,0.10
8,12.00,10420,70,0.10
20,12.00,10420,73,0.10
4,7.30,10421,19,0.15
30,24.90,10421,26,0.00
15,26.20,10421,53,0.15
10,10.40,10421,77,0.15
2,24.90,10422,26,0.00
14,10.00,10423,31,0.00
20,44.00,10423,59,0.00
60,14.40,10424,35,0.20
49,210.80,10424,38,0.20
30,10.00,10424,68,0.20
10,19.20,10425,55,0.25
20,14.40,10425,76,0.25
5,30.40,10426,56,0.00
7,26.60,10426,64,0.00
35,18.60,10427,14,0.00
20,9.60,10428,46,0.00
40,13.00,10429,50,0.00
35,35.10,10429,63,0.25
45,31.20,10430,17,0.20
50,8.00,10430,21,0.00
30,30.40,10430,56,0.00
70,44.00,10430,59,0.20
50,31.20,10431,17,0.25
50,14.70,10431,40,0.25
30,7.60,10431,47,0.25
10,24.90,10432,26,0.00
40,5.90,10432,54,0.00
28,30.40,10433,56,0.00
6,16.80,10434,11,0.00
18,14.40,10434,76,0.15
10,15.20,10435,2,0.00
12,16.80,10435,22,0.00
10,27.80,10435,72,0.00
5,9.60,10436,46,0.00
40,30.40,10436,56,0.10
30,26.60,10436,64,0.10
24,6.20,10436,75,0.10
15,26.20,10437,53,0.00
15,7.30,10438,19,0.20
20,11.20,10438,34,0.20
15,15.60,10438,57,0.20
15,30.40,10439,12,0.00
16,13.90,10439,16,0.00
6,26.60,10439,64,0.00
30,8.00,10439,74,0.00
45,15.20,10440,2,0.15
49,13.90,10440,16,0.15
24,99.00,10440,29,0.15
90,22.80,10440,61,0.15
50,35.10,10441,27,0.00
30,16.80,10442,11,0.00
80,5.90,10442,54,0.00
60,13.60,10442,66,0.00
6,16.80,10443,11,0.20
12,36.40,10443,28,0.00
10,31.20,10444,17,0.00
15,24.90,10444,26,0.00
8,14.40,10444,35,0.00
30,7.70,10444,41,0.00
6,14.40,10445,39,0.00
15,5.90,10445,54,0.00
12,7.30,10446,19,0.10
20,3.60,10446,24,0.10
3,10.00,10446,31,0.10
15,5.60,10446,52,0.10
40,7.30,10447,19,0.00
35,16.80,10447,65,0.00
2,17.20,10447,71,0.00
6,24.90,10448,26,0.00
20,14.70,10448,40,0.00
14,24.80,10449,10,0.00
20,5.60,10449,52,0.00
35,39.40,10449,62,0.00
20,24.80,10450,10,0.20
6,5.90,10450,54,0.20
120,19.20,10451,55,0.10
35,26.60,10451,64,0.10
28,16.80,10451,65,0.10
55,10.40,10451,77,0.10
15,36.40,10452,28,0.00
100,15.50,10452,44,0.05
15,10.20,10453,48,0.10
25,12.00,10453,70,0.10
20,13.90,10454,16,0.20
20,2.00,10454,33,0.20
10,9.60,10454,46,0.20
20,14.40,10455,39,0.00
50,26.20,10455,53,0.00
25,22.80,10455,61,0.00
30,17.20,10455,71,0.00
40,8.00,10456,21,0.15
21,16.00,10456,49,0.15
36,44.00,10457,59,0.00
30,24.90,10458,26,0.00
30,36.40,10458,28,0.00
20,36.80,10458,43,0.00
15,30.40,10458,56,0.00
50,17.20,10458,71,0.00
16,24.00,10459,7,0.05
20,9.60,10459,46,0.05
40,27.80,10459,72,0.00
21,10.00,10460,68,0.25
4,6.20,10460,75,0.25
40,8.00,10461,21,0.25
28,20.70,10461,30,0.25
60,19.20,10461,55,0.25
1,4.80,10462,13,0.00
21,7.20,10462,23,0.00
21,7.30,10463,19,0.00
50,11.20,10463,42,0.00
16,17.60,10464,4,0.20
3,36.80,10464,43,0.00
30,30.40,10464,56,0.20
20,27.20,10464,60,0.00
25,3.60,10465,24,0.00
18,99.00,10465,29,0.10
20,14.70,10465,40,0.00
30,7.60,10465,45,0.10
25,13.00,10465,50,0.00
10,16.80,10466,11,0.00
5,9.60,10466,46,0.00
28,3.60,10467,24,0.00
12,11.20,10467,25,0.00
8,20.70,10468,30,0.00
15,36.80,10468,43,0.00
40,15.20,10469,2,0.15
35,13.90,10469,16,0.15
2,15.50,10469,44,0.15
30,50.00,10470,18,0.00
15,7.20,10470,23,0.00
8,26.60,10470,64,0.00
30,24.00,10471,7,0.00
20,30.40,10471,56,0.00
80,3.60,10472,24,0.05
18,42.40,10472,51,0.00
12,2.00,10473,33,0.00
12,17.20,10473,71,0.00
12,18.60,10474,14,0.00
18,36.40,10474,28,0.00
21,14.70,10474,40,0.00
10,6.20,10474,75,0.00
35,10.00,10475,31,0.15
60,13.60,10475,66,0.15
42,14.40,10475,76,0.15
2,19.20,10476,55,0.05
12,12.00,10476,70,0.00
15,14.40,10477,1,0.00
21,8.00,10477,21,0.25
20,14.40,10477,39,0.25
20,24.80,10478,10,0.05
30,210.80,10479,38,0.00
28,26.20,10479,53,0.00
60,44.00,10479,59,0.00
30,26.60,10479,64,0.00
30,7.60,10480,47,0.00
12,44.00,10480,59,0.00
24,16.00,10481,49,0.00
40,27.20,10481,60,0.00
10,14.70,10482,40,0.00
35,11.20,10483,34,0.05
30,10.40,10483,77,0.05
14,8.00,10484,21,0.00
10,14.70,10484,40,0.00
3,42.40,10484,51,0.00
20,15.20,10485,2,0.10
20,8.00,10485,3,0.10
30,19.20,10485,55,0.10
60,12.00,10485,70,0.10
5,16.80,10486,11,0.00
25,42.40,10486,51,0.00
16,8.00,10486,74,0.00
5,7.30,10487,19,0.00
30,24.90,10487,26,0.00
24,5.90,10487,54,0.25
30,44.00,10488,59,0.00
20,12.00,10488,73,0.20
15,16.80,10489,11,0.25
18,13.90,10489,16,0.00
60,44.00,10490,59,0.00
30,10.00,10490,68,0.00
36,6.20,10490,75,0.00
15,15.50,10491,44,0.15
7,10.40,10491,77,0.15
60,11.20,10492,25,0.05
20,11.20,10492,42,0.05
15,16.80,10493,65,0.10
10,13.60,10493,66,0.10
10,28.80,10493,69,0.10
30,30.40,10494,56,0.00
10,7.20,10495,23,0.00
20,7.70,10495,41,0.00
5,10.40,10495,77,0.00
20,10.00,10496,31,0.05
14,30.40,10497,56,0.00
25,27.80,10497,72,0.00
25,10.40,10497,77,0.00
14,4.50,10498,24,0.00
5,18.40,10498,40,0.00
30,14.00,10498,42,0.00
20,45.60,10499,28,0.00
25,20.00,10499,49,0.00
12,15.50,10500,15,0.05
8,45.60,10500,28,0.05
20,7.45,10501,54,0.00
21,9.50,10502,45,0.00
6,32.80,10502,53,0.00
30,14.00,10502,67,0.00
70,23.25,10503,14,0.00
20,21.05,10503,65,0.00
12,19.00,10504,2,0.00
12,10.00,10504,21,0.00
10,32.80,10504,53,0.00
25,28.50,10504,61,0.00
3,49.30,10505,62,0.00
18,14.00,10506,25,0.10
14,15.00,10506,70,0.10
15,46.00,10507,43,0.15
15,12.75,10507,48,0.15
10,6.00,10508,13,0.00
10,18.00,10508,39,0.00
3,45.60,10509,28,0.00
36,123.79,10510,29,0.00
36,7.75,10510,75,0.10
50,22.00,10511,4,0.15
50,30.00,10511,7,0.15
10,40.00,10511,8,0.15
10,4.50,10512,24,0.15
9,12.00,10512,46,0.15
6,9.50,10512,47,0.15
12,34.00,10512,60,0.15
40,10.00,10513,21,0.20
50,32.00,10513,32,0.20
15,28.50,10513,61,0.20
39,81.00,10514,20,0.00
35,45.60,10514,28,0.00
70,38.00,10514,56,0.00
39,21.05,10514,65,0.00
50,7.75,10514,75,0.00
16,97.00,10515,9,0.15
50,17.45,10515,16,0.00
120,43.90,10515,27,0.00
16,2.50,10515,33,0.15
84,34.00,10515,60,0.15
25,62.50,10516,18,0.10
80,9.65,10516,41,0.10
20,14.00,10516,42,0.00
6,7.00,10517,52,0.00
4,55.00,10517,59,0.00
6,15.00,10517,70,0.00
5,4.50,10518,24,0.00
15,263.50,10518,38,0.00
9,19.45,10518,44,0.00
16,31.00,10519,10,0.05
40,38.00,10519,56,0.00
10,34.00,10519,60,0.05
8,4.50,10520,24,0.00
5,32.80,10520,53,0.00
3,18.00,10521,35,0.00
10,9.65,10521,41,0.00
6,12.50,10521,68,0.00
40,18.00,10522,1,0.20
24,40.00,10522,8,0.00
20,25.89,10522,30,0.20
25,18.40,10522,40,0.20
25,39.00,10523,17,0.10
15,81.00,10523,20,0.10
18,26.00,10523,37,0.10
6,9.65,10523,41,0.10
2,31.00,10524,10,0.00
10,25.89,10524,30,0.00
60,46.00,10524,43,0.00
15,7.45,10524,54,0.00
30,19.00,10525,36,0.00
15,18.40,10525,40,0.10
8,18.00,10526,1,0.15
10,6.00,10526,13,0.00
30,38.00,10526,56,0.15
50,22.00,10527,4,0.10
30,19.00,10527,36,0.10
3,21.00,10528,11,0.00
8,2.50,10528,33,0.20
9,34.80,10528,72,0.00
14,24.00,10529,55,0.00
20,12.50,10529,68,0.00
10,36.00,10529,69,0.00
40,39.00,10530,17,0.00
25,46.00,10530,43,0.00
20,28.50,10530,61,0.00
50,18.00,10530,76,0.00
2,55.00,10531,59,0.00
15,25.89,10532,30,0.00
24,17.00,10532,66,0.00
50,22.00,10533,4,0.05
24,34.80,10533,72,0.00
24,15.00,10533,73,0.05
10,25.89,10534,30,0.00
10,18.40,10534,40,0.20
10,7.45,10534,54,0.20
50,21.00,10535,11,0.10
10,18.40,10535,40,0.10
5,19.50,10535,57,0.10
15,55.00,10535,59,0.10
15,38.00,10536,12,0.25
20,12.50,10536,31,0.00
30,2.50,10536,33,0.00
35,34.00,10536,60,0.25
30,12.50,10537,31,0.00
6,53.00,10537,51,0.00
20,13.25,10537,58,0.00
21,34.80,10537,72,0.00
9,15.00,10537,73,0.00
7,15.00,10538,70,0.00
1,34.80,10538,72,0.00
8,6.00,10539,13,0.00
15,10.00,10539,21,0.00
15,2.50,10539,33,0.00
6,20.00,10539,49,0.00
60,10.00,10540,3,0.00
40,31.23,10540,26,0.00
30,263.50,10540,38,0.00
35,12.50,10540,68,0.00
35,4.50,10541,24,0.10
4,263.50,10541,38,0.10
36,21.05,10541,65,0.10
9,21.50,10541,71,0.10
15,21.00,10542,11,0.05
24,7.45,10542,54,0.05
30,38.00,10543,12,0.15
70,9.00,10543,23,0.15
7,45.60,10544,28,0.00
7,14.00,10544,67,0.00
10,21.00,10545,11,0.00
10,30.00,10546,7,0.00
30,18.00,10546,35,0.00
40,49.30,10546,62,0.00
24,32.00,10547,32,0.15
60,19.00,10547,36,0.00
10,14.00,10548,34,0.25
14,9.65,10548,41,0.00
55,12.50,10549,31,0.15
100,9.50,10549,45,0.15
48,53.00,10549,51,0.15
8,39.00,10550,17,0.10
10,9.20,10550,19,0.00
6,10.00,10550,21,0.10
10,28.50,10550,61,0.10
40,17.45,10551,16,0.15
20,18.00,10551,35,0.15
40,19.45,10551,44,0.00
18,36.00,10552,69,0.00
30,7.75,10552,75,0.00
15,21.00,10553,11,0.00
14,17.45,10553,16,0.00
24,21.00,10553,22,0.00
30,12.50,10553,31,0.00
6,18.00,10553,35,0.00
30,17.45,10554,16,0.05
20,9.00,10554,23,0.05
20,49.30,10554,62,0.05
10,13.00,10554,77,0.05
30,23.25,10555,14,0.20
35,9.20,10555,19,0.20
18,4.50,10555,24,0.20
20,53.00,10555,51,0.20
40,38.00,10555,56,0.20
24,34.80,10556,72,0.00
30,33.25,10557,64,0.00
20,7.75,10557,75,0.00
25,9.50,10558,47,0.00
20,53.00,10558,51,0.00
30,7.00,10558,52,0.00
18,32.80,10558,53,0.00
3,15.00,10558,73,0.00
12,9.65,10559,41,0.05
18,24.00,10559,55,0.05
20,25.89,10560,30,0.00
15,49.30,10560,62,0.25
10,19.45,10561,44,0.00
50,53.00,10561,51,0.00
20,2.50,10562,33,0.10
10,49.30,10562,62,0.10
25,19.00,10563,36,0.00
70,7.00,10563,52,0.00
16,39.00,10564,17,0.05
6,12.50,10564,31,0.05
25,24.00,10564,55,0.05
25,4.50,10565,24,0.10
18,33.25,10565,64,0.10
35,21.00,10566,11,0.15
18,62.50,10566,18,0.15
10,18.00,10566,76,0.00
60,12.50,10567,31,0.20
3,53.00,10567,51,0.00
40,55.00,10567,59,0.20
5,31.00,10568,10,0.00
35,12.50,10569,31,0.20
30,18.00,10569,76,0.00
15,21.00,10570,11,0.05
60,38.00,10570,56,0.05
11,23.25,10571,14,0.15
28,14.00,10571,42,0.15
12,17.45,10572,16,0.10
10,32.00,10572,32,0.10
50,18.40,10572,40,0.00
15,7.75,10572,75,0.10
18,39.00,10573,17,0.00
40,14.00,10573,34,0.00
25,32.80,10573,53,0.00
14,2.50,10574,33,0.00
2,18.40,10574,40,0.00
10,49.30,10574,62,0.00
6,33.25,10574,64,0.00
12,55.00,10575,59,0.00
6,43.90,10575,63,0.00
30,34.80,10575,72,0.00
10,18.00,10575,76,0.00
10,18.00,10576,1,0.00
20,12.50,10576,31,0.00
21,19.45,10576,44,0.00
10,18.00,10577,39,0.00
20,7.75,10577,75,0.00
18,13.00,10577,77,0.00
20,18.00,10578,35,0.00
6,19.50,10578,57,0.00
10,15.50,10579,15,0.00
21,7.75,10579,75,0.00
15,23.25,10580,14,0.05
9,9.65,10580,41,0.05
30,21.05,10580,65,0.05
50,7.75,10581,75,0.20
4,19.50,10582,57,0.00
14,18.00,10582,76,0.00
10,123.79,10583,29,0.00
24,34.00,10583,60,0.15
10,36.00,10583,69,0.15
50,12.50,10584,31,0.05
15,9.50,10585,47,0.00
4,7.00,10586,52,0.15
6,31.23,10587,26,0.00
20,18.00,10587,35,0.00
20,13.00,10587,77,0.00
40,62.50,10588,18,0.20
100,14.00,10588,42,0.20
4,18.00,10589,35,0.00
20,18.00,10590,1,0.00
60,13.00,10590,77,0.05
14,10.00,10591,3,0.00
10,30.00,10591,7,0.00
50,7.45,10591,54,0.00
25,15.50,10592,15,0.05
5,31.23,10592,26,0.05
21,81.00,10593,20,0.20
20,36.00,10593,69,0.20
4,18.00,10593,76,0.20
24,7.00,10594,52,0.00
30,13.25,10594,58,0.00
30,18.00,10595,35,0.25
120,28.50,10595,61,0.25
65,36.00,10595,69,0.25
5,38.00,10596,56,0.20
24,43.90,10596,63,0.20
30,7.75,10596,75,0.20
35,4.50,10597,24,0.20
20,19.50,10597,57,0.00
12,21.05,10597,65,0.20
50,43.90,10598,27,0.00
9,21.50,10598,71,0.00
10,49.30,10599,62,0.00
4,7.45,10600,54,0.00
30,15.00,10600,73,0.00
60,6.00,10601,13,0.00
35,55.00,10601,59,0.00
5,13.00,10602,77,0.25
48,21.00,10603,22,0.00
25,20.00,10603,49,0.05
6,12.75,10604,48,0.10
10,18.00,10604,76,0.10
30,17.45,10605,16,0.05
20,55.00,10605,59,0.05
70,34.00,10605,60,0.05
15,21.50,10605,71,0.05
20,22.00,10606,4,0.20
20,24.00,10606,55,0.20
10,49.30,10606,62,0.20
45,30.00,10607,7,0.00
100,39.00,10607,17,0.00
14,2.50,10607,33,0.00
42,18.40,10607,40,0.00
12,34.80,10607,72,0.00
28,38.00,10608,56,0.00
3,18.00,10609,1,0.00
10,31.00,10609,10,0.00
6,10.00,10609,21,0.00
21,19.00,10610,36,0.25
6,18.00,10611,1,0.00
10,19.00,10611,2,0.00
15,34.00,10611,60,0.00
70,31.00,10612,10,0.00
55,19.00,10612,36,0.00
18,20.00,10612,49,0.00
40,34.00,10612,60,0.00
80,18.00,10612,76,0.00
8,6.00,10613,13,0.10
40,7.75,10613,75,0.00
14,21.00,10614,11,0.00
8,10.00,10614,21,0.00
5,18.00,10614,39,0.00
5,24.00,10615,55,0.00
15,263.50,10616,38,0.05
14,38.00,10616,56,0.00
15,15.00,10616,70,0.05
15,21.50,10616,71,0.05
30,55.00,10617,59,0.15
70,25.00,10618,6,0.00
20,38.00,10618,56,0.00
15,12.50,10618,68,0.00
42,10.00,10619,21,0.00
40,21.00,10619,22,0.00
5,4.50,10620,24,0.00
5,7.00,10620,52,0.00
5,9.20,10621,19,0.00
10,9.00,10621,23,0.00
20,15.00,10621,70,0.00
15,21.50,10621,71,0.00
20,19.00,10622,2,0.00
18,12.50,10622,68,0.20
21,23.25,10623,14,0.00
15,9.20,10623,19,0.10
25,10.00,10623,21,0.10
3,4.50,10623,24,0.00
30,18.00,10623,35,0.10
10,45.60,10624,28,0.00
6,123.79,10624,29,0.00
10,19.45,10624,44,0.00
3,23.25,10625,14,0.00
5,14.00,10625,42,0.00
10,34.00,10625,60,0.00
12,32.80,10626,53,0.00
20,34.00,10626,60,0.00
20,21.50,10626,71,0.00
15,49.30,10627,62,0.00
35,15.00,10627,73,0.15
25,18.00,10628,1,0.00
20,123.79,10629,29,0.00
9,33.25,10629,64,0.00
12,24.00,10630,55,0.05
35,18.00,10630,76,0.00
8,7.75,10631,75,0.10
30,19.00,10632,2,0.05
20,2.50,10632,33,0.05
36,38.00,10633,12,0.15
13,6.00,10633,13,0.15
35,31.23,10633,26,0.15
80,49.30,10633,62,0.15
35,30.00,10634,7,0.00
50,62.50,10634,18,0.00
15,53.00,10634,51,0.00
2,7.75,10634,75,0.00
10,22.00,10635,4,0.10
15,21.35,10635,5,0.10
40,21.00,10635,22,0.00
25,22.00,10636,4,0.00
6,13.25,10636,58,0.00
10,21.00,10637,11,0.00
25,16.25,10637,50,0.05
60,38.00,10637,56,0.05
20,9.50,10638,45,0.00
21,21.05,10638,65,0.00
60,34.80,10638,72,0.00
8,62.50,10639,18,0.00
20,36.00,10640,69,0.25
15,15.00,10640,70,0.25
50,19.00,10641,2,0.00
60,18.40,10641,40,0.00
30,10.00,10642,21,0.20
20,28.50,10642,61,0.20
15,45.60,10643,28,0.25
21,18.00,10643,39,0.25
2,12.00,10643,46,0.25
4,62.50,10644,18,0.10
20,46.00,10644,43,0.00
21,12.00,10644,46,0.10
20,62.50,10645,18,0.00
15,19.00,10645,36,0.00
15,18.00,10646,1,0.25
18,31.00,10646,10,0.25
30,21.50,10646,71,0.25
35,13.00,10646,77,0.25
30,9.20,10647,19,0.00
20,18.00,10647,39,0.00
15,21.00,10648,22,0.00
15,4.50,10648,24,0.15
20,45.60,10649,28,0.00
15,34.80,10649,72,0.00
30,25.89,10650,30,0.00
25,32.80,10650,53,0.05
30,7.45,10650,54,0.00
12,9.20,10651,19,0.25
20,21.00,10651,22,0.25
2,25.89,10652,30,0.25
20,14.00,10652,42,0.00
30,17.45,10653,16,0.10
20,34.00,10653,60,0.10
12,22.00,10654,4,0.10
20,18.00,10654,39,0.10
6,7.45,10654,54,0.10
20,9.65,10655,41,0.20
3,23.25,10656,14,0.10
28,19.45,10656,44,0.10
6,9.50,10656,47,0.10
50,15.50,10657,15,0.00
24,9.65,10657,41,0.00
45,12.00,10657,46,0.00
10,9.50,10657,47,0.00
45,38.00,10657,56,0.00
30,34.00,10657,60,0.00
60,10.00,10658,21,0.00
70,18.40,10658,40,0.05
55,34.00,10658,60,0.05
70,13.00,10658,77,0.05
20,12.50,10659,31,0.05
24,18.40,10659,40,0.05
40,15.00,10659,70,0.05
21,81.00,10660,20,0.00
3,18.00,10661,39,0.20
49,13.25,10661,58,0.20
10,12.50,10662,68,0.00
30,18.40,10663,40,0.05
30,14.00,10663,42,0.05
20,53.00,10663,51,0.05
24,31.00,10664,10,0.15
12,38.00,10664,56,0.15
15,21.05,10664,65,0.15
20,53.00,10665,51,0.00
1,55.00,10665,59,0.00
10,18.00,10665,76,0.00
36,123.79,10666,29,0.00
10,21.05,10666,65,0.00
45,36.00,10667,69,0.20
14,21.50,10667,71,0.20
8,12.50,10668,31,0.10
4,24.00,10668,55,0.10
15,33.25,10668,64,0.10
30,19.00,10669,36,0.00
32,9.00,10670,23,0.00
60,12.00,10670,46,0.00
25,14.00,10670,67,0.00
50,15.00,10670,73,0.00
25,7.75,10670,75,0.00
10,17.45,10671,16,0.00
10,49.30,10671,62,0.00
12,21.05,10671,65,0.00
15,263.50,10672,38,0.10
12,21.50,10672,71,0.00
3,17.45,10673,16,0.00
6,14.00,10673,42,0.00
6,46.00,10673,43,0.00
5,9.00,10674,23,0.00
30,23.25,10675,14,0.00
10,32.80,10675,53,0.00
30,13.25,10675,58,0.00
2,31.00,10676,10,0.00
7,9.20,10676,19,0.00
21,19.45,10676,44,0.00
30,31.23,10677,26,0.15
8,2.50,10677,33,0.15
100,38.00,10678,12,0.00
30,2.50,10678,33,0.00
120,9.65,10678,41,0.00
30,7.45,10678,54,0.00
12,55.00,10679,59,0.00
50,17.45,10680,16,0.25
20,12.50,10680,31,0.25
40,14.00,10680,42,0.25
30,9.20,10681,19,0.10
12,10.00,10681,21,0.10
28,33.25,10681,64,0.00
30,2.50,10682,33,0.00
4,17.00,10682,66,0.00
30,7.75,10682,75,0.00
9,7.00,10683,52,0.00
20,18.40,10684,40,0.00
40,9.50,10684,47,0.00
30,34.00,10684,60,0.00
20,31.00,10685,10,0.00
4,9.65,10685,41,0.00
15,9.50,10685,47,0.00
30,39.00,10686,17,0.20
15,31.23,10686,26,0.00
50,97.00,10687,9,0.25
10,123.79,10687,29,0.00
6,19.00,10687,36,0.25
18,31.00,10688,10,0.10
60,45.60,10688,28,0.10
14,14.00,10688,34,0.00
35,18.00,10689,1,0.25
20,38.00,10690,56,0.25
30,13.00,10690,77,0.25
30,18.00,10691,1,0.00
40,123.79,10691,29,0.00
40,46.00,10691,43,0.00
24,19.45,10691,44,0.00
48,49.30,10691,62,0.00
20,43.90,10692,63,0.00
6,97.00,10693,9,0.00
60,7.45,10693,54,0.15
30,36.00,10693,69,0.15
15,15.00,10693,73,0.15
90,30.00,10694,7,0.00
25,55.00,10694,59,0.00
50,15.00,10694,70,0.00
10,40.00,10695,8,0.00
4,38.00,10695,12,0.00
20,4.50,10695,24,0.00
20,39.00,10696,17,0.00
18,12.00,10696,46,0.00
7,9.20,10697,19,0.25
9,18.00,10697,35,0.25
30,13.25,10697,58,0.25
30,15.00,10697,70,0.25
15,21.00,10698,11,0.00
8,39.00,10698,17,0.05
12,123.79,10698,29,0.05
65,21.05,10698,65,0.05
8,15.00,10698,70,0.05
12,9.50,10699,47,0.00
5,18.00,10700,1,0.20
12,14.00,10700,34,0.20
40,12.50,10700,68,0.20
60,21.50,10700,71,0.20
42,55.00,10701,59,0.15
20,21.50,10701,71,0.15
35,18.00,10701,76,0.15
6,10.00,10702,3,0.00
15,18.00,10702,76,0.00
5,19.00,10703,2,0.00
35,55.00,10703,59,0.00
35,15.00,10703,73,0.00
